locus_tag,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,p_label,lfc_label,seqnames,type,ID,Name,gene,product,change,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,gene_emap,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
B4U62_01485,52.44110106101844,-0.26517253335975005,0.30858319382955185,-0.8593226677996599,0.39016252146891117,0.5452459891219626,no,no,CP020102.1,CDS,cds-AQZ89155.1,AQZ89155.1,glnL,transcriptional regulator,down,224308.BSU02450,1.7199999999999998e-217,601,"COG0784@1|root,COG0784@2|Bacteria,1UHS3@1239|Firmicutes,4HBYG@91061|Bacilli,1ZBP6@1386|Bacillus",91061|Bacilli,T,Regulator,glnL,-,-,ko:K07719,"ko02020,map02020",M00518,-,-,"ko00000,ko00001,ko00002,ko02022",-,-,-,"Response_reg,YcbB"
B4U62_01495,26.33739242837443,-0.9411811328586374,0.5761535460848233,-1.633559559347177,0.10235136517015841,0.20099401980388157,no,no,CP020102.1,CDS,cds-AQZ89157.1,AQZ89157.1,ycbC,5-dehydro-4-deoxyglucarate dehydratase,down,224308.BSU02460,4.0999999999999997e-222,612,"COG0329@1|root,COG0329@2|Bacteria,1UHED@1239|Firmicutes,4HAUA@91061|Bacilli,1ZASZ@1386|Bacillus",91061|Bacilli,EM,5-dehydro-4-deoxyglucarate dehydratase activity,ycbC,-,4.2.1.41,ko:K01707,"ko00053,ko01100,map00053,map01100",-,R02279,RC00678,"ko00000,ko00001,ko01000",-,-,-,DHDPS
B4U62_01500,27.667886408784266,-0.13501662647973461,0.537086991132186,-0.2513868864988107,0.8015150053095733,0.882321695218168,no,no,CP020102.1,CDS,cds-AQZ89158.1,AQZ89158.1,ycbD,aldehyde dehydrogenase family protein,down,224308.BSU02470,0,951,"COG1012@1|root,COG1012@2|Bacteria,1TP4S@1239|Firmicutes,4H9MF@91061|Bacilli,1ZAXK@1386|Bacillus",91061|Bacilli,C,"Catalyzes the oxidation of malonate semialdehyde (MSA) and methylmalonate semialdehyde (MMSA) into acetyl-CoA and propanoyl-CoA, respectively",ycbD,-,-,ko:K22187,"ko00040,map00040",-,R11768,RC00080,"ko00000,ko00001,ko01000",-,-,-,Aldedh
B4U62_01505,62.88319051412178,0.3341016731366514,0.34389164146724327,0.9715318223821255,0.3312835144152674,0.486738059817732,no,no,CP020102.1,CDS,cds-AQZ89159.1,AQZ89159.1,gudP,MFS transporter,up,224308.BSU02480,0,889,"COG2271@1|root,COG2271@2|Bacteria,1TP6X@1239|Firmicutes,4HEVA@91061|Bacilli,1ZCX2@1386|Bacillus",91061|Bacilli,G,COG0477 Permeases of the major facilitator superfamily,gudP,"GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0044425,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071944",-,"ko:K03535,ko:K08191",-,-,-,-,"ko00000,ko02000","2.A.1.14.1,2.A.1.14.2",-,iYO844.BSU02480,MFS_1
B4U62_01510,4.4319455925455955,-1.0528417422968959,0.9678120748342551,-1.0878576220256424,0.2766579668664601,0.42808774538807404,no,no,CP020102.1,CDS,cds-AQZ89160.1,AQZ89160.1,gudD,glucarate dehydratase,down,224308.BSU02490,0,926,"COG4948@1|root,COG4948@2|Bacteria,1TUWS@1239|Firmicutes,4HCCY@91061|Bacilli,1ZE3M@1386|Bacillus",91061|Bacilli,M,Belongs to the mandelate racemase muconate lactonizing enzyme family,gudD,-,4.2.1.40,ko:K01706,"ko00053,ko01100,map00053,map01100",-,"R02752,R08056",RC00543,"ko00000,ko00001,ko01000",-,-,-,"MR_MLE_C,MR_MLE_N"
B4U62_01515,117.3720894119874,-1.4540738994023021,0.23523169383966142,-6.181454019514172,6.351386051686461e-10,6.548853738676249e-9,yes,no,CP020102.1,CDS,cds-AQZ89161.1,AQZ89161.1,ycbG,GntR family transcriptional regulator,down,224308.BSU02500,1.3299999999999998e-160,450,"COG2186@1|root,COG2186@2|Bacteria,1UZ3J@1239|Firmicutes,4HCTE@91061|Bacilli,1ZEQX@1386|Bacillus",91061|Bacilli,K,FCD,ycbG,-,-,ko:K05799,-,-,-,-,"ko00000,ko03000",-,-,-,"FCD,GntR"
B4U62_01520,71.86972672783979,0.5800111540669034,0.37830851932465936,1.5331696867475129,0.1252340510719111,0.235959552150558,no,no,CP020102.1,CDS,cds-AQZ89162.1,AQZ89162.1,garD,D-galactarate dehydratase,up,224308.BSU02510,0,1020,"COG2721@1|root,COG2721@2|Bacteria,1TPTX@1239|Firmicutes,4HAQZ@91061|Bacilli,1ZB6X@1386|Bacillus",91061|Bacilli,G,Altronate,garD,"GO:0003674,GO:0003824,GO:0005975,GO:0005996,GO:0006063,GO:0006082,GO:0008150,GO:0008152,GO:0008789,GO:0008867,GO:0009056,GO:0009987,GO:0016052,GO:0016054,GO:0016829,GO:0016835,GO:0016836,GO:0019577,GO:0019579,GO:0019580,GO:0019586,GO:0019698,GO:0019752,GO:0032787,GO:0043436,GO:0043648,GO:0043649,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0046365,GO:0046392,GO:0046395,GO:0046396,GO:0046397,GO:0071704,GO:0072329,GO:1901575","4.2.1.42,4.2.1.7","ko:K01685,ko:K01708","ko00040,ko00053,ko01100,map00040,map00053,map01100",M00631,"R01540,R05608",RC00543,"ko00000,ko00001,ko00002,ko01000",-,-,iYO844.BSU02510,"GD_AH_C,SAF"
B4U62_01525,2641.667500054564,0.0360850742735681,0.11733551801218957,0.3075375204788319,0.758434268610011,0.8539351126685809,no,no,CP020102.1,CDS,cds-AQZ89163.1,AQZ89163.1,ycbJ,hypothetical protein,up,224308.BSU02520,4.639999999999999e-227,624,"COG3173@1|root,COG3173@2|Bacteria,1TPYB@1239|Firmicutes,4HBYQ@91061|Bacilli,1ZDCM@1386|Bacillus",91061|Bacilli,S,Macrolide 2'-phosphotransferase,ycbJ,-,-,ko:K06979,-,M00760,-,-,"br01600,ko00000,ko00002,ko01504",-,-,-,APH
B4U62_01530,1.7875469326336388,-1.1863167574606126,1.2807003459414752,-0.9263031443850522,0.35428846228880756,0.5093684653547269,no,no,CP020102.1,CDS,cds-AQZ89164.1,AQZ89164.1,rtpA,tryptophan RNA-binding attenuator protein inhibitory protein,down,224308.BSU02530,8.73e-33,113,"2CJT0@1|root,2ZS83@2|Bacteria,1W42W@1239|Firmicutes,4HZX8@91061|Bacilli",91061|Bacilli,K,Tryptophan RNA-binding attenuator protein inhibitory protein,rtpA,"GO:0003674,GO:0005488,GO:0005515,GO:0042802",-,-,-,-,-,-,-,-,-,-,Anti-TRAP
B4U62_01535,14.437457250625066,0.060319060202451584,0.4481370612873139,0.13459957993471836,0.8929284737489901,0.9368299538325825,no,no,CP020102.1,CDS,cds-AQZ89165.1,AQZ89165.1,ycbK,transporter,up,224308.BSU02540,1.87e-220,608,"COG0697@1|root,COG0697@2|Bacteria",2|Bacteria,EG,spore germination,eamA1,-,-,-,-,-,-,-,-,-,-,-,EamA
B4U62_01540,39.00767604389,0.5381779985599939,0.28048068534335024,1.9187702636321773,0.055013414730314715,0.12416435503378294,no,no,CP020102.1,CDS,cds-AQZ89166.1,AQZ89166.1,ycbL,DNA-binding response regulator,up,224308.BSU02550,1.8999999999999997e-161,452,"COG0745@1|root,COG0745@2|Bacteria,1TRK5@1239|Firmicutes,4HE4N@91061|Bacilli,1ZDIJ@1386|Bacillus",91061|Bacilli,T,COG0745 Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain,ycbL,-,-,ko:K02483,-,-,-,-,"ko00000,ko02022",-,-,-,"Response_reg,Trans_reg_C"
B4U62_01545,19.258516604229378,-0.3891739250012431,0.4293628872660613,-0.9063986118578653,0.36472490727673856,0.518170552409791,no,no,CP020102.1,CDS,cds-AQZ89167.1,AQZ89167.1,ycbM,two-component sensor histidine kinase,down,224308.BSU02560,1.6599999999999998e-218,603,"COG0642@1|root,COG2205@2|Bacteria,1TPK5@1239|Firmicutes,4HC46@91061|Bacilli,1ZBGU@1386|Bacillus",91061|Bacilli,T,Histidine kinase,ycbM,-,-,-,-,-,-,-,-,-,-,-,"HATPase_c,HisKA"
B4U62_01550,47.81181081653559,-0.3736263420365,0.35709747627313515,-1.0462867056241034,0.29542868149661733,0.4490008261730537,no,no,CP020102.1,CDS,cds-AQZ89168.1,AQZ89168.1,ycbN,ABC transporter ATP-binding protein,down,224308.BSU02570,4.75e-216,597,"COG1131@1|root,COG1131@2|Bacteria,1TPBQ@1239|Firmicutes,4HC5D@91061|Bacilli,1ZDHR@1386|Bacillus",91061|Bacilli,V,"ABC transporter, ATP-binding protein",-,-,-,ko:K01990,-,M00254,-,-,"ko00000,ko00002,ko02000",3.A.1,-,-,ABC_tran
B4U62_01555,131.3574112821902,-0.855566151690972,0.32150633742351237,-2.661117533630312,0.0077881765706564006,0.02433942101265615,no,no,CP020102.1,CDS,cds-AQZ92995.1,AQZ92995.1,ycbO,ABC transporter permease,down,224308.BSU02580,4.25e-150,423,"COG1277@1|root,2Z9TS@2|Bacteria,1TPNJ@1239|Firmicutes,4HGY0@91061|Bacilli,1ZGQ2@1386|Bacillus",91061|Bacilli,S,ABC-2 family transporter protein,-,-,-,-,-,-,-,-,-,-,-,-,ABC2_membrane_4
B4U62_01560,704.5671756292361,-0.12332839533738306,0.4948836786313354,-0.24920683518693448,0.8032007924772486,0.8837396191554576,no,no,CP020102.1,CDS,cds-AQZ89169.1,AQZ89169.1,ycbP,hypothetical protein,down,224308.BSU02590,2.21e-76,229,"2E4BW@1|root,32Z7G@2|Bacteria,1VH0F@1239|Firmicutes,4HPQD@91061|Bacilli,1ZJ7Q@1386|Bacillus",91061|Bacilli,S,Protein of unknown function (DUF2512),ycbP,-,-,-,-,-,-,-,-,-,-,-,DUF2512
B4U62_01565,105.77159100730978,2.6357676575765754,0.3619437416116678,7.282257860959261,3.282788191836464e-13,4.682820735484231e-12,yes,yes,CP020102.1,CDS,cds-AQZ89170.1,AQZ89170.1,cwlJ,cell wall hydrolase CwlJ,up,224308.BSU02600,1.82e-102,296,"COG3773@1|root,COG3773@2|Bacteria,1V3QK@1239|Firmicutes,4HH00@91061|Bacilli,1ZGB9@1386|Bacillus",91061|Bacilli,M,Cell wall,cwlJ,-,3.5.1.28,ko:K01449,-,-,R04112,"RC00064,RC00141","ko00000,ko01000",-,-,-,Hydrolase_2
B4U62_01570,64.74916434726738,-0.41755951647598577,0.23209725571491674,-1.799071321157157,0.0720073995185931,0.15399465036603838,no,no,CP020102.1,CDS,cds-AQZ92996.1,AQZ92996.1,ycbR,hypothetical protein,down,224308.BSU02610,4.6599999999999993e-175,488,"COG2304@1|root,COG2304@2|Bacteria,1UZ85@1239|Firmicutes,4HCUJ@91061|Bacilli,1ZE5Y@1386|Bacillus",91061|Bacilli,T,vWA found in TerF C terminus,ycbR,-,-,-,-,-,-,-,-,-,-,-,"TerD,vWA-TerF-like"
B4U62_01575,0.7797171655944666,-0.7955595198017769,2.095142477834942,-0.37971619029169057,0.7041561006580923,0.8166152691348023,no,no,CP020102.1,CDS,cds-AQZ89171.1,AQZ89171.1,yczK,hypothetical protein,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4U62_01580,48.32105849464883,0.4401125922776849,0.324565148738102,1.3560069341666146,0.17509696179537865,0.305628789559569,no,no,CP020102.1,CDS,cds-AQZ89172.1,AQZ89172.1,phoD,alkaline phosphatase,up,224308.BSU02620,0,1193,"COG3540@1|root,COG3540@2|Bacteria,1UZSJ@1239|Firmicutes,4HE16@91061|Bacilli,1ZB15@1386|Bacillus",91061|Bacilli,P,COG3540 Phosphodiesterase alkaline phosphatase D,phoD,-,3.1.3.1,ko:K01113,"ko00790,ko01100,ko02020,map00790,map01100,map02020",M00126,R04620,RC00017,"ko00000,ko00001,ko00002,ko01000",-,-,-,"PhoD,PhoD_N"
B4U62_01585,2.129368320213937,0.631997751015822,1.3639906688308878,0.4633446294449535,0.6431173607366113,0.7716019306461934,no,no,CP020102.1,CDS,cds-AQZ89173.1,AQZ89173.1,tatAD,protein translocase TatA,up,224308.BSU02630,3.1199999999999997e-38,128,"COG1826@1|root,COG1826@2|Bacteria,1VFP2@1239|Firmicutes,4HNM7@91061|Bacilli,1ZIUG@1386|Bacillus",91061|Bacilli,U,Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin-arginine motif in their signal peptide across membranes. TatA could form the protein-conducting channel of the Tat system,tatAD,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0016020,GO:0044424,GO:0044444,GO:0044464,GO:0071944",-,ko:K03116,"ko03060,ko03070,map03060,map03070",M00336,-,-,"ko00000,ko00001,ko00002,ko02044",2.A.64,-,-,MttA_Hcf106
B4U62_01590,221.51658211769464,0.5812628880660241,0.29012273256895904,2.003506870761546,0.04512291086269802,0.10531839069003678,no,no,CP020102.1,CDS,cds-AQZ89174.1,AQZ89174.1,tatCD,preprotein translocase subunit TatC,up,224308.BSU02640,7.599999999999998e-160,449,"COG0805@1|root,COG0805@2|Bacteria,1U7N7@1239|Firmicutes,4HB1U@91061|Bacilli,1ZBYZ@1386|Bacillus",91061|Bacilli,U,Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin-arginine motif in their signal peptide across membranes,tatC,"GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006886,GO:0008104,GO:0008150,GO:0008320,GO:0008565,GO:0009977,GO:0015031,GO:0015291,GO:0015399,GO:0015405,GO:0015450,GO:0015833,GO:0016020,GO:0022804,GO:0022857,GO:0022884,GO:0032991,GO:0033036,GO:0033281,GO:0034613,GO:0042886,GO:0042887,GO:0043953,GO:0044425,GO:0044459,GO:0044464,GO:0045184,GO:0046907,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0055085,GO:0065002,GO:0070727,GO:0071702,GO:0071705,GO:0071806,GO:0071944,GO:0098796,GO:0098797,GO:1904680",-,ko:K03118,"ko03060,ko03070,map03060,map03070",M00336,-,-,"ko00000,ko00001,ko00002,ko02044",2.A.64,-,-,TatC
B4U62_01595,213.1211660067571,0.6732353684431097,0.2469663608558676,2.726020524050308,0.006410301220151842,0.020598249184638314,no,no,CP020102.1,CDS,cds-AQZ89175.1,AQZ89175.1,pcp,pyroglutamyl-peptidase I,up,224308.BSU02650,2.5199999999999997e-156,438,"COG2039@1|root,COG2039@2|Bacteria,1TRRX@1239|Firmicutes,4HCIJ@91061|Bacilli,1ZEI9@1386|Bacillus",91061|Bacilli,O,Removes 5-oxoproline from various penultimate amino acid residues except L-proline,pcp,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0019538,GO:0043170,GO:0044238,GO:0044424,GO:0044464,GO:0071704,GO:1901564",3.4.19.3,ko:K01304,-,-,-,-,"ko00000,ko01000,ko01002",-,-,-,Peptidase_C15
B4U62_01600,242.70628889888587,0.170944122116033,0.17720315973562525,0.9646787471006143,0.3347057434423644,0.48960905986104925,no,no,CP020102.1,CDS,cds-AQZ89176.1,AQZ89176.1,ycbU,aminotransferase,up,224308.BSU02660,3.48e-268,734,"COG0520@1|root,COG0520@2|Bacteria,1TRDP@1239|Firmicutes,4HBP7@91061|Bacilli,1ZQ2U@1386|Bacillus",91061|Bacilli,E,Selenocysteine lyase,ycbU,-,-,-,-,-,-,-,-,-,-,-,Aminotran_5
B4U62_01605,208.74142317970845,-0.5095569885807617,0.20064512922508806,-2.539593114214747,0.011098149861480286,0.032597606070336016,no,no,CP020102.1,CDS,cds-AQZ89177.1,AQZ89177.1,lmrB,lincomycin efflux MFS transporter Lmr(B),down,224308.BSU02670,9.32e-305,848,"COG0477@1|root,COG0477@2|Bacteria,1UNMW@1239|Firmicutes,4HFCU@91061|Bacilli,1ZS2J@1386|Bacillus",91061|Bacilli,EGP,the major facilitator superfamily,lmrB,-,-,ko:K18926,-,M00715,-,-,"ko00000,ko00002,ko02000",2.A.1.3.30,-,-,MFS_1
B4U62_01610,217.57324673434306,-0.6080058532489373,0.2572942096384921,-2.3630763168094924,0.018123936918766095,0.049564785025844015,no,no,CP020102.1,CDS,cds-AQZ89178.1,AQZ89178.1,lmrA,TetR family transcriptional regulator,down,224308.BSU02680,6.539999999999999e-132,374,"COG1309@1|root,COG1309@2|Bacteria,1V9W3@1239|Firmicutes,4IPY1@91061|Bacilli,1ZREG@1386|Bacillus",91061|Bacilli,K,Transcriptional regulator,lmrA,-,-,ko:K18939,-,M00715,-,-,"ko00000,ko00002,ko03000",-,-,-,TetR_N
B4U62_01615,52.60356471104986,0.9108470144645453,0.33121344937745056,2.7500302785909665,0.00595897581251625,0.019457522785321247,no,no,CP020102.1,CDS,cds-AQZ89179.1,AQZ89179.1,ansZ,L-asparaginase,up,224308.BSU02690,8.74e-260,713,"COG0252@1|root,COG0252@2|Bacteria,1TPP9@1239|Firmicutes,4H9YJ@91061|Bacilli,1ZAZT@1386|Bacillus",91061|Bacilli,EJ,COG0252 L-asparaginase archaeal Glu-tRNAGln amidotransferase subunit D,ansB,"GO:0003674,GO:0003824,GO:0004067,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006528,GO:0006530,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009063,GO:0009064,GO:0009065,GO:0009066,GO:0009068,GO:0009987,GO:0016054,GO:0016787,GO:0016810,GO:0016811,GO:0019752,GO:0032787,GO:0034641,GO:0043436,GO:0043603,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0044424,GO:0044464,GO:0046395,GO:0071704,GO:0072329,GO:1901564,GO:1901565,GO:1901575,GO:1901605,GO:1901606",3.5.1.1,ko:K01424,"ko00250,ko00460,ko01100,ko01110,map00250,map00460,map01100,map01110",-,R00485,"RC00010,RC02798","ko00000,ko00001,ko01000",-,-,-,Asparaginase
B4U62_01620,11.280936851814422,-1.5123330527076215,0.6728658081231238,-2.247599795457118,0.024601720633871504,0.06427635308828479,no,no,CP020102.1,CDS,cds-AQZ89180.1,AQZ89180.1,estA,lipase EstA,down,224308.BSU02700,3.9999999999999993e-147,414,"COG1075@1|root,COG1075@2|Bacteria,1VVU8@1239|Firmicutes,4HWN0@91061|Bacilli,1ZB57@1386|Bacillus",91061|Bacilli,S,acetyltransferases and hydrolases with the alpha beta hydrolase fold,-,"GO:0003674,GO:0003824,GO:0004806,GO:0005575,GO:0005576,GO:0016298,GO:0016787,GO:0016788,GO:0052689",3.1.1.3,ko:K01046,"ko00561,ko01100,map00561,map01100",M00098,"R02250,R02687","RC00020,RC00037,RC00041,RC00094","ko00000,ko00001,ko00002,ko01000",-,-,-,Lipase_2
B4U62_01625,91.0982205052981,-0.7213669697164928,0.39456568318765817,-1.828255726368899,0.06751118107038045,0.14678066960703068,no,no,CP020102.1,CDS,cds-AQZ89181.1,AQZ89181.1,yczC,RDD family protein,down,224308.BSU02710,1.24e-77,232,"COG1714@1|root,COG1714@2|Bacteria",2|Bacteria,S,RDD family,-,-,-,-,-,-,-,-,-,-,-,-,RDD
B4U62_01630,855.1733554119127,-1.7889814693103774,0.20704078854673624,-8.640719936721757,5.5859895332065065e-18,1.2795947157510162e-16,yes,no,CP020102.1,CDS,cds-AQZ89182.1,AQZ89182.1,yccF,hypothetical protein,down,224308.BSU02720,1.01e-254,699,"COG1405@1|root,COG3012@1|root,COG1405@2|Bacteria,COG3012@2|Bacteria,1V8NE@1239|Firmicutes,4HK5V@91061|Bacilli,1ZE7P@1386|Bacillus",91061|Bacilli,K,SEC-C motif,yccF,-,-,ko:K07039,-,-,-,-,ko00000,-,-,-,"HTH_psq,SEC-C"
B4U62_01635,301.52288078098155,2.1430973876587185,0.2634520522788983,8.134677141895903,4.130376162283959e-16,8.231117338650186e-15,yes,yes,CP020102.1,CDS,cds-AQZ89183.1,AQZ89183.1,natK,sensor histidine kinase,up,224308.BSU02730,2.7399999999999997e-216,598,"COG3290@1|root,COG3290@2|Bacteria,1VK8U@1239|Firmicutes,4HR8P@91061|Bacilli,1ZEI5@1386|Bacillus",91061|Bacilli,T,GHKL domain,natK,-,2.7.13.3,ko:K11640,"ko02020,map02020",M00494,-,-,"ko00000,ko00001,ko00002,ko01000,ko01001,ko02022",-,-,-,"HATPase_c_5,SPOB_a"
B4U62_01640,623.8361913607886,0.6682543182071932,0.172837466793986,3.8663741757087906,1.1046541445846892e-4,5.601537397099991e-4,yes,no,CP020102.1,CDS,cds-AQZ89184.1,AQZ89184.1,natR,DNA-binding response regulator,up,224308.BSU02740,6.859999999999999e-163,456,"COG3279@1|root,COG3279@2|Bacteria,1V14X@1239|Firmicutes,4HGFK@91061|Bacilli,1ZAPX@1386|Bacillus",91061|Bacilli,T,LytTr DNA-binding domain,natR,-,-,"ko:K02477,ko:K11641","ko02020,map02020",M00494,-,-,"ko00000,ko00001,ko00002,ko02022",-,-,-,"LytTR,Response_reg"
B4U62_01645,17.602384536829867,0.3658372987156946,0.4263337504897102,0.8581007210793749,0.3908368492280888,0.5458472172662291,no,no,CP020102.1,CDS,cds-AQZ89185.1,AQZ89185.1,natA,ABC transporter ATP-binding protein,up,224308.BSU02750,5.409999999999999e-171,478,"COG4555@1|root,COG4555@2|Bacteria,1UHYH@1239|Firmicutes,4ISGA@91061|Bacilli,1ZC0Y@1386|Bacillus",91061|Bacilli,CP,ATPases associated with a variety of cellular activities,natA,-,3.6.3.7,"ko:K01990,ko:K09697","ko02010,ko02020,map02010,map02020","M00253,M00254",-,-,"ko00000,ko00001,ko00002,ko01000,ko02000","3.A.1,3.A.1.115",-,iYO844.BSU02750,ABC_tran
B4U62_01650,23.044085198696273,0.8636878010032475,0.3343224992484057,2.5833971777098883,0.00978326240375312,0.029396090684434665,no,no,CP020102.1,CDS,cds-AQZ89186.1,AQZ89186.1,natB,ABC transporter permease NatB,up,224308.BSU02760,9.749999999999998e-258,709,"COG1668@1|root,COG1668@2|Bacteria,1V8IQ@1239|Firmicutes,4IQWM@91061|Bacilli,1ZRP0@1386|Bacillus",91061|Bacilli,CP,ABC-2 family transporter protein,-,-,-,ko:K09696,"ko02010,ko02020,map02010,map02020",M00253,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.115,-,iYO844.BSU02760,ABC2_membrane_2
B4U62_01655,428.1946412499425,0.23596469337420536,0.18625378058905218,1.2668988120828253,0.20519147355009273,0.34371312041334795,no,no,CP020102.1,CDS,cds-AQZ89187.1,AQZ89187.1,yccK,oxidoreductase,up,224308.BSU02770,5.83e-223,614,"COG0667@1|root,COG0667@2|Bacteria,1TPIY@1239|Firmicutes,4HA4Q@91061|Bacilli,1ZCES@1386|Bacillus",91061|Bacilli,C,Aldo keto reductase,yccK,-,-,-,-,-,-,-,-,-,-,-,Aldo_ket_red
B4U62_01660,693.5879696753132,-0.6738605632120588,0.23532920301222526,-2.863480412063657,0.004190147208404159,0.014247141694068925,no,no,CP020102.1,CDS,cds-AQZ89188.1,AQZ89188.1,ycdA,lipoprotein,down,224308.BSU02780,1.35e-241,665,"2CEN8@1|root,32ESZ@2|Bacteria,1V92B@1239|Firmicutes,4HJUE@91061|Bacilli,1ZFKF@1386|Bacillus",91061|Bacilli,S,Domain of unknown function (DUF5105),ycdA,-,-,-,-,-,-,-,-,-,-,-,"DUF4352,DUF5105"
B4U62_01665,73.74191140303924,-0.08857948888629981,0.2415765632824123,-0.36667252684916696,0.7138633017131469,0.8231375687591806,no,no,CP020102.1,CDS,cds-AQZ89189.1,AQZ89189.1,ycdB,DUF4901 domain-containing protein,down,224308.BSU02790,0,970,"COG1595@1|root,COG1595@2|Bacteria,1VB3P@1239|Firmicutes,4HMZV@91061|Bacilli,1ZH8C@1386|Bacillus",91061|Bacilli,K,Belongs to the sigma-70 factor family. ECF subfamily,ycdB,-,-,ko:K03088,-,-,-,-,"ko00000,ko03021",-,-,-,"DUF4901,Sigma70_r2,Sigma70_r4_2"
B4U62_01675,125.15452596400638,-0.9155268446441545,0.18011062262930252,-5.083136304117166,3.712530836503675e-7,2.8494796264978123e-6,yes,no,CP020102.1,CDS,cds-AQZ92997.1,AQZ92997.1,ycdC,DUF4901 domain-containing protein,down,224308.BSU02800,0,928,"COG1595@1|root,COG1595@2|Bacteria,1VB3P@1239|Firmicutes,4HMZV@91061|Bacilli",91061|Bacilli,K,Belongs to the sigma-70 factor family. ECF subfamily,ycdC,-,-,ko:K03088,-,-,-,-,"ko00000,ko03021",-,-,-,"DUF4901,Sigma70_r2,Sigma70_r4_2"
B4U62_01680,85.64685088922764,-0.43926764919755634,0.27858149942801697,-1.5768012236974096,0.11484127000676192,0.2212200277026658,no,no,CP020102.1,CDS,cds-AQZ89190.1,AQZ89190.1,cwlK,peptidoglycan L-alanyl-D-glutamate endopeptidase CwlK,down,224308.BSU02810,3.91e-125,355,"COG1876@1|root,COG1876@2|Bacteria,1V69M@1239|Firmicutes,4HJT3@91061|Bacilli,1ZPVJ@1386|Bacillus",91061|Bacilli,M,D-alanyl-D-alanine carboxypeptidase,-,-,-,ko:K17733,-,-,-,-,"ko00000,ko01000,ko01002,ko01011",-,-,-,Peptidase_M15_4
B4U62_01685,3755.85281123381,0.563454887321029,0.16243026933251295,3.4689032385187626,5.225876343051179e-4,0.002272386934297401,yes,no,CP020102.1,CDS,cds-AQZ89191.1,AQZ89191.1,rapJ,transcriptional regulator,up,224308.BSU02820,1.4199999999999998e-248,684,"COG0457@1|root,COG0457@2|Bacteria,1UBN0@1239|Firmicutes,4IN2J@91061|Bacilli,1ZMNF@1386|Bacillus",91061|Bacilli,S,Response regulator aspartate phosphatase,rapJ,-,-,ko:K06368,-,-,-,-,"ko00000,ko01000",-,-,-,TPR_12
B4U62_01690,74.72231547109247,-0.28406055664994717,0.44543938843983855,-0.6377086625519931,0.523663345548651,0.6692228707769732,no,no,CP020102.1,CDS,cds-AQZ89192.1,AQZ89192.1,ycdF,glucose 1-dehydrogenase,down,224308.BSU02830,5.87e-181,504,"COG1028@1|root,COG1028@2|Bacteria,1VTHQ@1239|Firmicutes,4HTXP@91061|Bacilli,1ZQ6B@1386|Bacillus",91061|Bacilli,IQ,Enoyl-(Acyl carrier protein) reductase,-,-,1.1.1.47,ko:K00034,"ko00030,ko01120,ko01200,map00030,map01120,map01200",-,"R01520,R01521",RC00066,"ko00000,ko00001,ko01000",-,-,-,adh_short_C2
B4U62_01695,405.1411168784725,-0.2511431748818001,0.44683095901245296,-0.562054105285934,0.5740791562942318,0.7084720273733869,no,no,CP020102.1,CDS,cds-AQZ89193.1,AQZ89193.1,ycdG,oligo-1'6-glucosidase,down,224308.BSU02840,0,1200,"COG0366@1|root,COG0366@2|Bacteria,1TP53@1239|Firmicutes,4HA1G@91061|Bacilli,1ZASC@1386|Bacillus",91061|Bacilli,G,COG0366 Glycosidases,malL,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464","3.2.1.10,3.2.1.20","ko:K01182,ko:K01187","ko00052,ko00500,ko01100,map00052,map00500,map01100",-,"R00028,R00801,R00802,R01718,R01791,R06087,R06088,R06199","RC00028,RC00049,RC00059,RC00077,RC00451","ko00000,ko00001,ko01000",-,"GH13,GH31",-,"Alpha-amylase,Malt_amylase_C"
