locus_tag,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,p_label,lfc_label,seqnames,type,ID,Name,gene,product,change,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,gene_emap,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
B4U62_01620,11.280936851814422,-0.4274637902833447,0.7759617066181445,-0.5508825843305464,0.5817141668119152,0.6469313706987365,no,no,CP020102.1,CDS,cds-AQZ89180.1,AQZ89180.1,estA,lipase EstA,down,224308.BSU02700,3.9999999999999993e-147,414,"COG1075@1|root,COG1075@2|Bacteria,1VVU8@1239|Firmicutes,4HWN0@91061|Bacilli,1ZB57@1386|Bacillus",91061|Bacilli,S,acetyltransferases and hydrolases with the alpha beta hydrolase fold,-,"GO:0003674,GO:0003824,GO:0004806,GO:0005575,GO:0005576,GO:0016298,GO:0016787,GO:0016788,GO:0052689",3.1.1.3,ko:K01046,"ko00561,ko01100,map00561,map01100",M00098,"R02250,R02687","RC00020,RC00037,RC00041,RC00094","ko00000,ko00001,ko00002,ko01000",-,-,-,Lipase_2
B4U62_01625,91.0982205052981,0.16004856575618637,0.4073654827657525,0.39288690997960457,0.6944030101049314,0.7522981416153866,no,no,CP020102.1,CDS,cds-AQZ89181.1,AQZ89181.1,yczC,RDD family protein,up,224308.BSU02710,1.24e-77,232,"COG1714@1|root,COG1714@2|Bacteria",2|Bacteria,S,RDD family,-,-,-,-,-,-,-,-,-,-,-,-,RDD
B4U62_01630,855.1733554119127,1.7801895337706761,0.20825816237642908,8.547994054384109,1.2524616839245753e-17,8.834824957715575e-17,yes,no,CP020102.1,CDS,cds-AQZ89182.1,AQZ89182.1,yccF,hypothetical protein,up,224308.BSU02720,1.01e-254,699,"COG1405@1|root,COG3012@1|root,COG1405@2|Bacteria,COG3012@2|Bacteria,1V8NE@1239|Firmicutes,4HK5V@91061|Bacilli,1ZE7P@1386|Bacillus",91061|Bacilli,K,SEC-C motif,yccF,-,-,ko:K07039,-,-,-,-,ko00000,-,-,-,"HTH_psq,SEC-C"
B4U62_01635,301.52288078098155,-2.6725953169020755,0.2729552077651964,-9.791332939876039,1.226679484814675e-22,1.085929010063031e-21,yes,yes,CP020102.1,CDS,cds-AQZ89183.1,AQZ89183.1,natK,sensor histidine kinase,down,224308.BSU02730,2.7399999999999997e-216,598,"COG3290@1|root,COG3290@2|Bacteria,1VK8U@1239|Firmicutes,4HR8P@91061|Bacilli,1ZEI5@1386|Bacillus",91061|Bacilli,T,GHKL domain,natK,-,2.7.13.3,ko:K11640,"ko02020,map02020",M00494,-,-,"ko00000,ko00001,ko00002,ko01000,ko01001,ko02022",-,-,-,"HATPase_c_5,SPOB_a"
B4U62_01640,623.8361913607886,-0.10881923272902837,0.17373871599860918,-0.6263384191805556,0.5310929917980725,0.5988777608603486,no,no,CP020102.1,CDS,cds-AQZ89184.1,AQZ89184.1,natR,DNA-binding response regulator,down,224308.BSU02740,6.859999999999999e-163,456,"COG3279@1|root,COG3279@2|Bacteria,1V14X@1239|Firmicutes,4HGFK@91061|Bacilli,1ZAPX@1386|Bacillus",91061|Bacilli,T,LytTr DNA-binding domain,natR,-,-,"ko:K02477,ko:K11641","ko02020,map02020",M00494,-,-,"ko00000,ko00001,ko00002,ko02022",-,-,-,"LytTR,Response_reg"
B4U62_01645,17.602384536829867,0.01602710755109957,0.44401018407022325,0.03609626113567876,0.9712056035683468,0.9764791181578583,no,no,CP020102.1,CDS,cds-AQZ89185.1,AQZ89185.1,natA,ABC transporter ATP-binding protein,up,224308.BSU02750,5.409999999999999e-171,478,"COG4555@1|root,COG4555@2|Bacteria,1UHYH@1239|Firmicutes,4ISGA@91061|Bacilli,1ZC0Y@1386|Bacillus",91061|Bacilli,CP,ATPases associated with a variety of cellular activities,natA,-,3.6.3.7,"ko:K01990,ko:K09697","ko02010,ko02020,map02010,map02020","M00253,M00254",-,-,"ko00000,ko00001,ko00002,ko01000,ko02000","3.A.1,3.A.1.115",-,iYO844.BSU02750,ABC_tran
B4U62_01650,23.044085198696273,-1.4058593977911116,0.39000614116781485,-3.6047109247599964,3.1250056563409995e-4,7.010360997869461e-4,yes,no,CP020102.1,CDS,cds-AQZ89186.1,AQZ89186.1,natB,ABC transporter permease NatB,down,224308.BSU02760,9.749999999999998e-258,709,"COG1668@1|root,COG1668@2|Bacteria,1V8IQ@1239|Firmicutes,4IQWM@91061|Bacilli,1ZRP0@1386|Bacillus",91061|Bacilli,CP,ABC-2 family transporter protein,-,-,-,ko:K09696,"ko02010,ko02020,map02010,map02020",M00253,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.115,-,iYO844.BSU02760,ABC2_membrane_2
B4U62_01655,428.1946412499425,-0.024039296114772894,0.18867394551777095,-0.12741184824858962,0.8986144391217034,0.9201480570177073,no,no,CP020102.1,CDS,cds-AQZ89187.1,AQZ89187.1,yccK,oxidoreductase,down,224308.BSU02770,5.83e-223,614,"COG0667@1|root,COG0667@2|Bacteria,1TPIY@1239|Firmicutes,4HA4Q@91061|Bacilli,1ZCES@1386|Bacillus",91061|Bacilli,C,Aldo keto reductase,yccK,-,-,-,-,-,-,-,-,-,-,-,Aldo_ket_red
B4U62_01660,693.5879696753132,-1.3600523058449638,0.24201886151373214,-5.6196128571896224,1.913858283876836e-8,6.960054184573371e-8,yes,no,CP020102.1,CDS,cds-AQZ89188.1,AQZ89188.1,ycdA,lipoprotein,down,224308.BSU02780,1.35e-241,665,"2CEN8@1|root,32ESZ@2|Bacteria,1V92B@1239|Firmicutes,4HJUE@91061|Bacilli,1ZFKF@1386|Bacillus",91061|Bacilli,S,Domain of unknown function (DUF5105),ycdA,-,-,-,-,-,-,-,-,-,-,-,"DUF4352,DUF5105"
B4U62_01665,73.74191140303924,0.1940912125012441,0.25296414766362024,0.767267671303909,0.4429223855652064,0.5135265018136649,no,no,CP020102.1,CDS,cds-AQZ89189.1,AQZ89189.1,ycdB,DUF4901 domain-containing protein,up,224308.BSU02790,0,970,"COG1595@1|root,COG1595@2|Bacteria,1VB3P@1239|Firmicutes,4HMZV@91061|Bacilli,1ZH8C@1386|Bacillus",91061|Bacilli,K,Belongs to the sigma-70 factor family. ECF subfamily,ycdB,-,-,ko:K03088,-,-,-,-,"ko00000,ko03021",-,-,-,"DUF4901,Sigma70_r2,Sigma70_r4_2"
B4U62_01675,125.15452596400638,-0.5362866221735998,0.2065158926501808,-2.5968297901509243,0.009408853536291797,0.01662542549315338,no,no,CP020102.1,CDS,cds-AQZ92997.1,AQZ92997.1,ycdC,DUF4901 domain-containing protein,down,224308.BSU02800,0,928,"COG1595@1|root,COG1595@2|Bacteria,1VB3P@1239|Firmicutes,4HMZV@91061|Bacilli",91061|Bacilli,K,Belongs to the sigma-70 factor family. ECF subfamily,ycdC,-,-,ko:K03088,-,-,-,-,"ko00000,ko03021",-,-,-,"DUF4901,Sigma70_r2,Sigma70_r4_2"
B4U62_01680,85.64685088922764,0.6455940025490968,0.28559059647273155,2.260557632228408,0.023786663826559012,0.03893478233710065,no,no,CP020102.1,CDS,cds-AQZ89190.1,AQZ89190.1,cwlK,peptidoglycan L-alanyl-D-glutamate endopeptidase CwlK,up,224308.BSU02810,3.91e-125,355,"COG1876@1|root,COG1876@2|Bacteria,1V69M@1239|Firmicutes,4HJT3@91061|Bacilli,1ZPVJ@1386|Bacillus",91061|Bacilli,M,D-alanyl-D-alanine carboxypeptidase,-,-,-,ko:K17733,-,-,-,-,"ko00000,ko01000,ko01002,ko01011",-,-,-,Peptidase_M15_4
B4U62_01685,3755.85281123381,-0.6350034662928135,0.16295844731770995,-3.8967201562419573,9.750417348643097e-5,2.3333793590398448e-4,yes,no,CP020102.1,CDS,cds-AQZ89191.1,AQZ89191.1,rapJ,transcriptional regulator,down,224308.BSU02820,1.4199999999999998e-248,684,"COG0457@1|root,COG0457@2|Bacteria,1UBN0@1239|Firmicutes,4IN2J@91061|Bacilli,1ZMNF@1386|Bacillus",91061|Bacilli,S,Response regulator aspartate phosphatase,rapJ,-,-,ko:K06368,-,-,-,-,"ko00000,ko01000",-,-,-,TPR_12
B4U62_01690,74.72231547109247,-0.16822857621861573,0.45427290347060606,-0.37032491908138,0.7111404088396032,0.767756479061502,no,no,CP020102.1,CDS,cds-AQZ89192.1,AQZ89192.1,ycdF,glucose 1-dehydrogenase,down,224308.BSU02830,5.87e-181,504,"COG1028@1|root,COG1028@2|Bacteria,1VTHQ@1239|Firmicutes,4HTXP@91061|Bacilli,1ZQ6B@1386|Bacillus",91061|Bacilli,IQ,Enoyl-(Acyl carrier protein) reductase,-,-,1.1.1.47,ko:K00034,"ko00030,ko01120,ko01200,map00030,map01120,map01200",-,"R01520,R01521",RC00066,"ko00000,ko00001,ko01000",-,-,-,adh_short_C2
B4U62_01695,405.1411168784725,-1.1969633576419672,0.4505773946820526,-2.656510006425417,0.007895410776073399,0.014170923056894259,no,no,CP020102.1,CDS,cds-AQZ89193.1,AQZ89193.1,ycdG,oligo-1'6-glucosidase,down,224308.BSU02840,0,1200,"COG0366@1|root,COG0366@2|Bacteria,1TP53@1239|Firmicutes,4HA1G@91061|Bacilli,1ZASC@1386|Bacillus",91061|Bacilli,G,COG0366 Glycosidases,malL,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464","3.2.1.10,3.2.1.20","ko:K01182,ko:K01187","ko00052,ko00500,ko01100,map00052,map00500,map01100",-,"R00028,R00801,R00802,R01718,R01791,R06087,R06088,R06199","RC00028,RC00049,RC00059,RC00077,RC00451","ko00000,ko00001,ko01000",-,"GH13,GH31",-,"Alpha-amylase,Malt_amylase_C"
B4U62_01700,6756.194216195449,1.8737959192208438,0.3772780433865151,4.966617994520213,6.813060605987304e-7,2.1232287049794934e-6,yes,no,CP020102.1,CDS,cds-AQZ89194.1,AQZ89194.1,adcA,zinc uptake system-binding-protein ZnuA,up,224308.BSU02850,1.95e-221,611,"COG0803@1|root,COG0803@2|Bacteria,1TPG7@1239|Firmicutes,4H9UN@91061|Bacilli,1ZC2Z@1386|Bacillus",91061|Bacilli,P,Belongs to the bacterial solute-binding protein 9 family,adcA,-,-,ko:K09815,"ko02010,map02010",M00242,-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.15.3,3.A.1.15.5",-,-,"ZinT,ZnuA"
B4U62_01705,76.6373211734189,1.7957120303350145,0.3499286500446152,5.131651924202448,2.8721026508234965e-7,9.296157451026671e-7,yes,no,CP020102.1,CDS,cds-AQZ89195.1,AQZ89195.1,adcC,zinc uptake system ATP-binding protein ZnuC,up,224308.BSU02860,1.9899999999999998e-170,475,"COG1121@1|root,COG1121@2|Bacteria,1TQ68@1239|Firmicutes,4HAZI@91061|Bacilli,1ZBS5@1386|Bacillus",91061|Bacilli,P,"'COG1121 ABC-type Mn Zn transport systems, ATPase component'",adcC,-,-,"ko:K02074,ko:K09817","ko02010,map02010","M00242,M00244",-,-,"ko00000,ko00001,ko00002,ko01000,ko02000","3.A.1.15,3.A.1.15.3,3.A.1.15.5",-,iYO844.BSU02860,ABC_tran
B4U62_01710,137.24877563770576,1.1466877700524516,0.2936206405920156,3.9053377437649845,9.409387554000406e-5,2.2566280782502864e-4,yes,no,CP020102.1,CDS,cds-AQZ89196.1,AQZ89196.1,adcB,zinc uptake system membrane protein ZnuB,up,224308.BSU02870,4.629999999999999e-173,486,"COG1108@1|root,COG1108@2|Bacteria,1TR79@1239|Firmicutes,4HC3C@91061|Bacilli,1ZB0A@1386|Bacillus",91061|Bacilli,P,"COG1108 ABC-type Mn2 Zn2 transport systems, permease components",adcB,"GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0010035,GO:0010038,GO:0010043,GO:0016020,GO:0042221,GO:0044464,GO:0050896,GO:0071944",-,ko:K09816,"ko02010,map02010",M00242,-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.15.3,3.A.1.15.5",-,-,ABC-3
B4U62_01715,159.77237750182942,0.06290099657278383,0.24044864274237612,0.26159846799458897,0.7936310252619851,0.8391378244740095,no,no,CP020102.1,CDS,cds-AQZ89197.1,AQZ89197.1,yceB,luciferase family oxidoreductase,up,224308.BSU02880,2.6299999999999998e-241,662,"COG2141@1|root,COG2141@2|Bacteria,1TPRS@1239|Firmicutes,4H9R2@91061|Bacilli,1ZB1E@1386|Bacillus",91061|Bacilli,C,"COG2141 Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases",yceB,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464",-,-,-,-,-,-,-,-,-,-,Bac_luciferase
B4U62_01720,239.28566003506384,0.4858966505375721,0.5069844888572017,0.9584053579880444,0.3378583944895777,0.407779115999914,no,no,CP020102.1,CDS,cds-B4U62_01720,NA,yceC,stress protein,up,224308.BSU02890,2.72e-71,218,"COG2310@1|root,COG2310@2|Bacteria,1TR98@1239|Firmicutes,4HBM3@91061|Bacilli,1ZD3Z@1386|Bacillus",91061|Bacilli,T,"proteins involved in stress response, homologs of TerZ and",yceC,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464",3.5.4.33,ko:K11991,-,-,R10223,RC00477,"ko00000,ko01000,ko03016",-,-,-,TerD
B4U62_01725,578.328606381127,-0.1325564927287483,0.45002923146767715,-0.29455085016687194,0.7683370129723454,0.8182338091658526,no,no,CP020102.1,CDS,cds-AQZ89198.1,AQZ89198.1,yceD,general stress protein 16U,down,224308.BSU02900,8.9e-137,387,"COG2310@1|root,COG2310@2|Bacteria,1TNZQ@1239|Firmicutes,4HA7H@91061|Bacilli,1ZB1M@1386|Bacillus",91061|Bacilli,T,"proteins involved in stress response, homologs of TerZ and",yceD,-,-,ko:K05795,-,-,-,-,ko00000,-,-,-,TerD
B4U62_01730,932.198536113403,-0.44421053093890606,0.6060949276981685,-0.7329058710752322,NA,NA,NA,no,CP020102.1,CDS,cds-AQZ89199.1,AQZ89199.1,yceE,chemical-damaging agent resistance protein C,down,224308.BSU02910,4.97e-138,390,"COG2310@1|root,COG2310@2|Bacteria,1TNZQ@1239|Firmicutes,4HA7H@91061|Bacilli,1ZBCX@1386|Bacillus",91061|Bacilli,T,"proteins involved in stress response, homologs of TerZ and",yceE,-,-,ko:K05795,-,-,-,-,ko00000,-,-,-,TerD
B4U62_01735,1945.6643215832007,-0.5015893107203188,0.49425079421190005,-1.014847758656858,0.31017840395224316,0.37858632989941465,no,no,CP020102.1,CDS,cds-AQZ89200.1,AQZ89200.1,yceF,hypothetical protein,down,224308.BSU02920,1.1799999999999998e-175,490,"COG0861@1|root,COG0861@2|Bacteria,1UVIJ@1239|Firmicutes,4HEKW@91061|Bacilli,1ZRX6@1386|Bacillus",91061|Bacilli,P,Protein of unknown function (DUF475),yceF,-,-,ko:K05794,-,-,-,-,ko00000,-,-,-,TerC
B4U62_01740,195.59823452726496,0.4837532286745468,0.3352442739248217,1.4429872970269677,0.14902404967901633,0.20105126799439846,no,no,CP020102.1,CDS,cds-AQZ89201.1,AQZ89201.1,yceG,hypothetical protein,up,224308.BSU02930,0,1091,"2BVVP@1|root,2Z9CR@2|Bacteria,1TRYC@1239|Firmicutes,4HC71@91061|Bacilli,1ZBR8@1386|Bacillus",91061|Bacilli,S,Putative component of 'biosynthetic module',yceG,-,-,-,-,-,-,-,-,-,-,-,YceG_bac
B4U62_01745,200.87850311634926,0.30466472010022444,0.3873879221320813,0.7864590058033557,0.43159862652392184,0.5022320754837153,no,no,CP020102.1,CDS,cds-AQZ89202.1,AQZ89202.1,yceH,toxic anion resistance protein,up,224308.BSU02940,2.96e-245,675,"COG3853@1|root,COG3853@2|Bacteria,1TQVX@1239|Firmicutes,4HB7G@91061|Bacilli,1ZQEF@1386|Bacillus",91061|Bacilli,P,Belongs to the TelA family,yceH,-,-,-,-,-,-,-,-,-,-,-,TelA
B4U62_01750,664.7307422674222,3.7505978545886567,0.33470375983654116,11.205723701521404,3.8221713372455143e-29,4.628264147879855e-28,yes,yes,CP020102.1,CDS,cds-AQZ89203.1,AQZ89203.1,yceI,MFS transporter,up,224308.BSU02950,2.3199999999999996e-279,764,"COG0477@1|root,COG0477@2|Bacteria,1UIFU@1239|Firmicutes,4ISWR@91061|Bacilli,1ZS7A@1386|Bacillus",91061|Bacilli,P,Uncharacterised MFS-type transporter YbfB,yceI,"GO:0005575,GO:0016020,GO:0016021,GO:0031224,GO:0044425",-,ko:K08369,-,-,-,-,"ko00000,ko02000",2.A.1,-,-,"MFS_1,MFS_4,Sugar_tr"
B4U62_01755,167.67534390978807,-0.38400103387052026,0.3567481608674845,-1.0763924695134137,0.2817517688085737,0.3497499610573468,no,no,CP020102.1,CDS,cds-B4U62_01755,NA,NA,hypothetical protein,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4U62_01760,17.2849932374504,1.1132765997749836,0.492211434858873,2.2617853242157664,0.023710670013389695,0.03882469327174053,no,no,CP020102.1,CDS,cds-AQZ89204.1,AQZ89204.1,yceJ,MFS transporter,up,224308.BSU02960,3.34e-267,733,"COG0477@1|root,COG2814@2|Bacteria,1TSS8@1239|Firmicutes,4HF36@91061|Bacilli,1ZMIV@1386|Bacillus",91061|Bacilli,EGP,Uncharacterised MFS-type transporter YbfB,-,-,-,-,-,-,-,-,-,-,-,-,"MFS_1,Sugar_tr"
B4U62_01765,332.39711199405247,-0.3750122265043132,0.4204964412045144,-0.8918321054753486,0.3724829303975003,0.4442603710913825,no,no,CP020102.1,CDS,cds-AQZ89205.1,AQZ89205.1,yceK,transcriptional regulator,down,224308.BSU02970,2.23e-65,199,"COG0640@1|root,COG0640@2|Bacteria,1UV2N@1239|Firmicutes,4I4FV@91061|Bacilli,1ZP5F@1386|Bacillus",91061|Bacilli,K,"helix_turn_helix, Arsenical Resistance Operon Repressor",-,"GO:0001067,GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0044212,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:1901363,GO:1903506,GO:2000112,GO:2001141",-,-,-,-,-,-,-,-,-,-,HTH_20
B4U62_01770,1619.573700684525,1.5137153205230098,0.1832945381384988,8.258376577370978,1.4766704759700374e-16,9.75085229600423e-16,yes,no,CP020102.1,CDS,cds-AQZ89206.1,AQZ89206.1,opuAA,glycine/betaine ABC transporter ATP-binding protein,up,224308.BSU02980,8.989999999999999e-293,800,"COG0517@1|root,COG4175@1|root,COG0517@2|Bacteria,COG4175@2|Bacteria,1UHNE@1239|Firmicutes,4HA9P@91061|Bacilli,1ZS1P@1386|Bacillus",91061|Bacilli,E,glycine betaine,opuAA,-,3.6.3.32,ko:K02000,"ko02010,map02010",M00208,-,-,"ko00000,ko00001,ko00002,ko01000,ko02000",3.A.1.12,-,-,"ABC_tran,CBS"
B4U62_01775,621.9724363153438,-0.22739584787012557,0.22885867066348126,-0.9936081827744833,0.3204136588788004,0.3890487158626746,no,no,CP020102.1,CDS,cds-AQZ89207.1,AQZ89207.1,opuAB,glycine/betaine ABC transporter permease,down,224308.BSU02990,2.0999999999999998e-186,520,"COG4176@1|root,COG4176@2|Bacteria,1UHRI@1239|Firmicutes,4IS7D@91061|Bacilli,1ZS1Q@1386|Bacillus",91061|Bacilli,P,glycine betaine,opuAB,"GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006836,GO:0008150,GO:0015695,GO:0015696,GO:0015871,GO:0016020,GO:0044464,GO:0051179,GO:0051234,GO:0071702,GO:0071705,GO:0071944",-,ko:K02001,"ko02010,map02010",M00208,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.12,-,-,BPD_transp_1
B4U62_01780,877.6894045419881,-0.20531339350511008,0.30376837647982174,-0.675887977163246,0.49911177164793297,0.5676488915035828,no,no,CP020102.1,CDS,cds-AQZ89208.1,AQZ89208.1,opuAC,glycine/betaine ABC transporter substrate-binding protein,down,224308.BSU03000,2.0099999999999997e-210,581,"COG2113@1|root,COG2113@2|Bacteria,1TP82@1239|Firmicutes,4H9MM@91061|Bacilli,1ZS5A@1386|Bacillus",91061|Bacilli,E,glycine betaine,opuAC,"GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0015695,GO:0015696,GO:0015697,GO:0015838,GO:0016020,GO:0031460,GO:0044464,GO:0051179,GO:0051234,GO:0071702,GO:0071705,GO:0071944,GO:0072337",-,"ko:K02001,ko:K02002","ko02010,map02010",M00208,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.12,-,-,"BPD_transp_1,OpuAC"
B4U62_01785,271.9611508653855,-1.7244939243843342,0.32589344791503944,-5.291588202883755,1.2125868394762063e-7,4.0700422315953627e-7,yes,no,CP020102.1,CDS,cds-AQZ89209.1,AQZ89209.1,amhX,amidohydrolase AmhX,down,224308.BSU03010,2.5e-279,763,"COG1473@1|root,COG1473@2|Bacteria,1TQ7R@1239|Firmicutes,4HB6M@91061|Bacilli,1ZB9M@1386|Bacillus",91061|Bacilli,S,amidohydrolase,amhX,-,-,ko:K14665,-,-,-,-,"ko00000,ko01000,ko01002",-,-,-,"M20_dimer,Peptidase_M20"
B4U62_01790,973.2185187684643,-2.165126790239445,0.33832954040847224,-6.399461269700076,1.559261248716536e-10,6.90863109600826e-10,yes,yes,CP020102.1,CDS,cds-AQZ89210.1,AQZ89210.1,ycgA,hypothetical protein,down,224308.BSU03020,0,895,"COG1288@1|root,COG1288@2|Bacteria,1TQJ0@1239|Firmicutes,4H9P7@91061|Bacilli,1ZBC6@1386|Bacillus",91061|Bacilli,S,Membrane,ycgA,-,-,-,-,-,-,-,-,-,-,-,"DcuC,Na_H_antiporter"
B4U62_01795,127.90512201310054,1.3496992858322954,0.32959370456742776,4.095039641620874,4.2209615930148324e-5,1.0567861024990375e-4,yes,no,CP020102.1,CDS,cds-AQZ89211.1,AQZ89211.1,ycgB,hypothetical protein,up,224308.BSU03030,1.25e-127,363,"291CP@1|root,2ZNZI@2|Bacteria,1W2X5@1239|Firmicutes,4I0H4@91061|Bacilli,1ZK8J@1386|Bacillus",91061|Bacilli,-,-,ycgB,-,-,-,-,-,-,-,-,-,-,-,-
B4U62_01800,2384.2099345658366,-3.2427706225653945,0.3796302435290466,-8.541918558491457,1.32011460009579e-17,9.282577979154574e-17,yes,yes,CP020102.1,CDS,cds-AQZ89212.1,AQZ89212.1,amyE,alpha-amylase,down,224308.BSU03040,0,1340,"COG0366@1|root,COG0366@2|Bacteria,1TQSE@1239|Firmicutes,4HEGR@91061|Bacilli",91061|Bacilli,G,alpha-amylase,amyE,-,3.2.1.1,ko:K01176,"ko00500,ko01100,ko04973,map00500,map01100,map04973",-,"R02108,R02112,R11262",-,"ko00000,ko00001,ko01000",-,GH13,-,"Alpha-amylase,CBM26,CBM_20,G5"
B4U62_01805,1146.4490697906374,4.05521470972886,0.5990368570221798,6.769557936530628,1.2917647802777574e-11,6.185994271071502e-11,yes,yes,CP020102.1,CDS,cds-AQZ89213.1,AQZ89213.1,ldh,L-lactate dehydrogenase,up,224308.BSU03050,2.06e-233,642,"COG0039@1|root,COG0039@2|Bacteria,1TPSY@1239|Firmicutes,4HB0Z@91061|Bacilli,1ZD2C@1386|Bacillus",91061|Bacilli,C,Belongs to the LDH MDH superfamily. LDH family,ldh,"GO:0003674,GO:0003824,GO:0004457,GO:0004459,GO:0005975,GO:0006082,GO:0006090,GO:0006091,GO:0006096,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0016052,GO:0016053,GO:0016310,GO:0016491,GO:0016614,GO:0016616,GO:0017144,GO:0018130,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0019752,GO:0032787,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0042866,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0046031,GO:0046034,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046939,GO:0051186,GO:0051188,GO:0055086,GO:0055114,GO:0071704,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576",1.1.1.27,ko:K00016,"ko00010,ko00270,ko00620,ko00640,ko01100,ko01110,ko01120,ko01130,ko04922,map00010,map00270,map00620,map00640,map01100,map01110,map01120,map01130,map04922",-,"R00703,R01000,R03104","RC00031,RC00044","ko00000,ko00001,ko01000,ko04147",-,-,-,"Ldh_1_C,Ldh_1_N"
B4U62_01810,566.4072159211391,3.9855509426284943,0.34598454257421596,11.51944798740125,1.0528331520088785e-30,1.3720793335857643e-29,yes,yes,CP020102.1,CDS,cds-AQZ89214.1,AQZ89214.1,lctP,L-lactate permease,up,224308.BSU03060,0,1014,"COG1620@1|root,COG1620@2|Bacteria,1TQNM@1239|Firmicutes,4HAF3@91061|Bacilli,1ZC0U@1386|Bacillus",91061|Bacilli,C,L-lactate permease,lctP,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",-,ko:K03303,-,-,-,-,"ko00000,ko02000",2.A.14,-,-,Lactate_perm
B4U62_01815,214.13387697229612,-1.2325375580628641,0.22676523922755182,-5.435301998936668,5.470370082521232e-8,1.9081887477805617e-7,yes,no,CP020102.1,CDS,cds-AQZ89215.1,AQZ89215.1,mdr,multidrug resistance protein 3,down,224308.BSU03070,0,972,"COG0477@1|root,COG2814@2|Bacteria,1VSW8@1239|Firmicutes,4HUQC@91061|Bacilli,1ZAS8@1386|Bacillus",91061|Bacilli,EGP,the major facilitator superfamily,mdr,"GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0008150,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071944",-,-,-,-,-,-,-,-,-,-,MFS_1
